latitude,longitude,ev_adoption_percent,avg_income,population_density,traffic_density,competition_count,accessibility_meters,traffic_flow_daily,distance_gap_km,fuel_station_count,rest_stop_count,risk_index,score
23.178806446150173,72.8254317811252,25.22,65765.0,2635.0,2242.0,4,1107.0,39293.0,3.6,4,5,0.57,48.37
23.13415430166774,72.42552894589045,19.84,36028.0,12057.0,4899.0,4,1389.0,49471.0,2.34,3,8,7.31,48.23
22.896837383914047,72.5661674005213,5.19,59006.0,7966.0,2723.0,5,1403.0,42506.0,4.8,4,6,2.73,42.11
23.03385790152972,72.82180796008379,9.98,63996.0,13001.0,2172.0,1,708.0,30758.0,1.31,4,3,5.72,40.38
22.982601183840863,72.55986365846306,2.41,117416.0,19881.0,1159.0,3,1200.0,42295.0,2.22,3,6,2.42,45.51
22.97199482168954,72.66926297383203,17.47,42761.0,8621.0,1917.0,2,1187.0,24230.0,4.46,2,5,8.39,38.0
23.336505277376222,72.54879719898139,11.94,94284.0,11605.0,5837.0,1,983.0,21745.0,2.05,4,6,4.81,53.19
23.04654886233338,72.48710760117433,21.75,84937.0,27395.0,5786.0,1,2055.0,30232.0,5.5,3,10,6.43,67.18
23.29602327758856,72.8419888239799,11.81,70613.0,12671.0,1902.0,2,1139.0,52899.0,4.03,4,1,7.94,41.63
23.165569312998635,72.55466700315752,11.9,100172.0,10873.0,686.0,1,1517.0,38837.0,6.22,2,6,8.95,40.72
23.247405651770823,72.79704960183956,26.53,72442.0,6959.0,1747.0,1,2241.0,23164.0,7.6,3,3,7.32,45.79
23.1013185465526,72.46497730294554,3.59,72783.0,16440.0,4929.0,2,2168.0,28302.0,1.1,3,4,1.49,47.02
23.138451942313186,72.45655235201254,31.8,63938.0,6294.0,2155.0,1,2228.0,47467.0,2.81,4,7,8.55,44.82
23.096258846909432,72.36556704144225,30.12,89471.0,20316.0,3466.0,4,690.0,33961.0,2.69,2,6,6.19,57.56
22.947621493899025,72.67583341268794,24.04,86929.0,15277.0,2308.0,1,107.0,31851.0,1.38,4,3,6.09,50.5
23.211226057630757,72.53426317186188,21.58,52486.0,8120.0,837.0,1,667.0,32221.0,6.52,2,5,9.21,41.52
22.99038618122043,72.78217912491981,31.45,38615.0,7092.0,2357.0,3,711.0,15260.0,6.13,3,5,2.49,52.05
22.862157983215727,72.58660495334577,8.12,60940.0,7188.0,3729.0,3,2275.0,9850.0,3.98,4,7,2.4,42.02
23.172736147953582,72.83409671395735,4.61,48999.0,3640.0,1594.0,1,1630.0,50246.0,4.39,4,3,5.13,34.84
22.938555339703527,72.44276275785155,9.9,63730.0,13937.0,3674.0,2,223.0,30119.0,0.66,4,5,7.51,42.95
23.32022929217646,72.7843115839778,28.22,89749.0,2866.0,2447.0,3,356.0,32669.0,4.53,2,5,4.47,49.73
23.32696428850129,72.73829842639587,3.14,55854.0,10513.0,3564.0,2,406.0,23576.0,6.37,0,6,6.34,43.14
23.307432195110227,72.73546092232202,21.23,64144.0,10159.0,2824.0,3,1583.0,58933.0,4.68,3,6,4.53,50.57
23.035079350127724,72.77239161405844,34.85,66160.0,9228.0,1212.0,3,1844.0,22466.0,2.27,2,2,6.1,42.03
22.857728308264434,72.73051199547149,30.24,81969.0,13889.0,1929.0,3,2152.0,25446.0,5.41,3,3,8.22,47.66
23.314159281293865,72.6631101608157,19.21,20062.0,8131.0,1891.0,2,2353.0,49736.0,3.02,1,5,1.8,40.98
23.06409207415866,72.41562243884118,4.1,52866.0,12073.0,1546.0,5,520.0,22875.0,4.45,3,8,6.95,36.13
23.33332740952184,72.36626308974562,29.44,69226.0,20314.0,2696.0,3,788.0,32924.0,4.0,3,4,7.87,54.11
23.331809988544627,72.81042392390783,21.77,89002.0,14723.0,6000.0,4,616.0,13534.0,3.17,2,4,4.47,57.37
23.27650472773368,72.65832515726036,5.79,55162.0,8797.0,4239.0,1,910.0,18032.0,5.81,0,3,3.23,45.56
22.9972244460348,72.74826864548808,5.1,27469.0,11045.0,4557.0,0,2288.0,12319.0,7.09,5,4,0.14,50.34
23.042548864300965,72.59076117575627,32.02,77394.0,9234.0,1485.0,3,1446.0,30885.0,0.24,4,4,7.97,41.01
23.27556833575843,72.4086540944812,24.08,52293.0,10083.0,4599.0,2,1851.0,31927.0,7.48,2,7,3.28,57.82
23.00846100257814,72.41259289610127,29.37,41207.0,12264.0,5450.0,2,1235.0,32913.0,4.19,2,7,3.57,59.55
22.93474637334305,72.69278264361448,31.01,52513.0,4796.0,1454.0,1,92.0,25922.0,5.67,2,4,3.36,50.4
23.128400631229177,72.56515294744973,20.87,61309.0,4130.0,3007.0,5,179.0,26665.0,6.87,2,3,4.99,47.11
23.318077387080397,72.45026236335016,19.08,52905.0,6627.0,3053.0,3,1354.0,20654.0,3.84,5,2,7.02,40.97
23.198014898337487,72.5957972733707,16.2,20889.0,14222.0,2016.0,1,1803.0,24157.0,6.71,6,3,7.72,43.45
23.135030585044685,72.38210446853756,12.46,82941.0,15208.0,2571.0,6,554.0,13954.0,1.59,3,5,3.93,42.97
22.898588246885385,72.64098570095719,16.34,90498.0,16346.0,3140.0,2,1810.0,35519.0,1.44,3,6,6.63,46.4
23.157503613349583,72.48449670221754,27.54,78030.0,6777.0,2099.0,0,2030.0,43521.0,5.33,1,2,7.21,46.07
23.34502692505213,72.74877955031859,21.86,42246.0,11571.0,4127.0,5,1042.0,27139.0,6.99,2,2,2.97,53.19
22.920042007618264,72.50518097946178,31.45,60970.0,8944.0,975.0,0,1871.0,26725.0,7.16,4,3,0.97,54.24
23.10916482618187,72.5776100745409,16.63,64870.0,10304.0,1885.0,2,1022.0,30940.0,5.22,3,1,8.95,40.38
23.28868653596398,72.35581026995405,22.03,76976.0,8859.0,3506.0,3,1702.0,58138.0,4.3,2,3,6.77,48.25
23.220384308877104,72.38622344389728,22.83,78367.0,12621.0,6000.0,2,1915.0,28331.0,2.78,3,4,6.48,53.89
23.19850787049764,72.54624677820334,21.53,50317.0,7582.0,4273.0,2,2480.0,29618.0,7.84,0,4,0.59,54.13
23.20124204199356,72.58996941735856,25.19,66640.0,19197.0,2540.0,7,877.0,88809.0,2.69,2,5,8.18,51.0
23.02974557560988,72.65001027405965,9.84,74146.0,19282.0,2161.0,2,1039.0,26234.0,6.0,1,6,5.66,48.09
22.996795922132247,72.49583128935464,18.91,94116.0,14000.0,1952.0,5,431.0,35060.0,4.35,3,4,8.48,45.48
23.254680577739254,72.69749094306327,5.44,79090.0,18090.0,1959.0,3,526.0,34321.0,4.95,4,6,9.75,42.56
23.25505669733959,72.7800611985946,14.69,80781.0,4683.0,620.0,3,1740.0,24441.0,3.27,5,6,9.57,31.44
23.28353615929005,72.73992549444667,18.09,66677.0,19752.0,5908.0,2,2294.0,36226.0,7.73,1,2,8.56,56.99
23.30662027627824,72.36980941267417,23.52,93209.0,13329.0,2260.0,2,999.0,12804.0,4.66,6,3,0.11,56.62
23.10567119943047,72.5902534736289,33.37,73195.0,7835.0,1395.0,2,466.0,26685.0,7.51,1,5,8.86,49.61
23.1007581473436,72.40246508920909,21.82,47778.0,7406.0,2980.0,5,727.0,17795.0,0.26,1,1,0.75,41.27
23.24914758948339,72.47102250793125,26.54,93067.0,23072.0,1468.0,2,1149.0,36688.0,4.67,1,5,8.51,52.61
23.174981965388884,72.84333129663356,18.71,78958.0,16477.0,3909.0,5,741.0,11614.0,5.79,2,9,2.8,56.68
23.200983438628853,72.42124777145075,22.93,56139.0,10161.0,1424.0,5,599.0,40622.0,6.01,5,9,6.1,48.55
23.247896334718053,72.59944407672567,4.34,55410.0,4650.0,3596.0,2,1845.0,5288.0,7.26,3,3,0.38,43.73
23.295002670908783,72.65907786715906,10.39,70932.0,20251.0,1934.0,3,39.0,35500.0,0.23,3,2,7.71,40.62
23.01899757842577,72.70123248527204,13.94,74264.0,5787.0,2757.0,4,1357.0,16189.0,0.2,5,5,1.12,40.36
23.03779147631997,72.62982434174346,17.59,68946.0,9031.0,3751.0,3,1989.0,21169.0,3.88,4,4,4.11,46.35
22.896990969920434,72.35488542370959,3.51,71226.0,10154.0,1668.0,2,680.0,25987.0,0.43,2,5,8.17,30.44
23.139140070498087,72.51323065412198,6.62,98999.0,7343.0,3700.0,6,1516.0,60243.0,7.8,1,5,6.95,45.82
22.86797113689837,72.60885582169234,11.13,86431.0,9915.0,642.0,1,1679.0,16084.0,1.93,2,6,0.06,40.16
23.082799009066232,72.39393324957241,34.06,68813.0,10960.0,5219.0,3,1644.0,28906.0,3.89,4,1,4.03,58.51
23.12132231735379,72.52531346560458,12.93,83826.0,9807.0,4061.0,3,1126.0,51980.0,0.68,2,8,0.42,50.84
22.993270626064145,72.36660155439567,17.91,44350.0,12940.0,2213.0,3,880.0,29583.0,4.27,3,6,6.73,44.03
23.145416630284508,72.3892892485775,8.47,72959.0,23496.0,4469.0,2,2093.0,38208.0,3.16,4,1,9.69,46.6
22.865250124969528,72.54846163810079,22.16,101186.0,4791.0,4212.0,5,1901.0,48423.0,0.55,5,3,6.55,44.08
22.868674094374608,72.41635787702153,11.26,60639.0,11931.0,2335.0,2,817.0,20902.0,2.81,0,6,2.24,43.23
23.26130028032983,72.63377042413077,8.83,48047.0,5824.0,2320.0,1,275.0,22266.0,3.25,5,9,3.55,42.6
23.030095320705637,72.69473248456863,19.05,51958.0,4510.0,1284.0,2,198.0,15927.0,7.92,7,3,9.77,41.57
22.913530256325945,72.75029334955454,2.18,43207.0,17410.0,2411.0,1,254.0,52289.0,1.82,3,4,2.24,55.71765907588345
23.111121630027405,72.4500751221224,2.25,49305.0,12456.0,817.0,0,1466.0,64846.0,4.45,3,5,5.62,38.55
23.234996776549306,72.43374129112954,9.23,57590.0,4336.0,3571.0,3,148.0,13458.0,7.9,2,4,4.0,46.2
22.957910513748423,72.40228392016719,3.21,36889.0,9911.0,3615.0,3,856.0,33575.0,6.38,5,1,7.68,40.52
23.1614452379095,72.66821512477182,5.56,65312.0,6637.0,649.0,4,1888.0,21041.0,7.95,2,0,8.67,29.66
22.892673732496885,72.70323786324344,13.18,83046.0,2593.0,4943.0,1,750.0,21705.0,7.75,5,4,3.41,54.73
22.875840860584304,72.36579307241281,28.49,46845.0,10095.0,1576.0,3,1913.0,39269.0,4.02,2,1,6.6,42.0
23.11567731578408,72.81810612312184,20.88,95386.0,15480.0,6000.0,3,1869.0,30152.0,5.63,1,3,5.49,58.55
23.120317560805056,72.37598564182574,18.92,75216.0,14697.0,2674.0,0,630.0,37453.0,1.06,3,3,2.78,50.58
23.168714950749106,72.62064816765053,11.69,85612.0,8893.0,4969.0,1,1827.0,63948.0,3.64,3,3,2.72,73.17098377473434
23.213045666861333,72.70453025972546,32.75,51843.0,17816.0,1256.0,4,1874.0,34428.0,6.51,2,5,5.39,52.21
23.33792603973127,72.78548456187303,15.1,82091.0,21104.0,1932.0,1,1006.0,39970.0,4.14,5,4,1.54,56.24
23.1081501741506,72.70704346606621,4.87,43161.0,15607.0,1663.0,2,542.0,47526.0,5.68,2,3,8.11,52.878387905932385
23.011478236470623,72.7508640415349,22.36,82805.0,8105.0,806.0,3,1313.0,19909.0,6.02,8,3,0.69,50.45
23.247593097384357,72.5197250962714,5.76,68437.0,10270.0,977.0,1,2305.0,41879.0,2.18,4,3,0.95,38.0
22.98541612563104,72.75741255687325,13.39,76065.0,23128.0,2161.0,3,1606.0,21409.0,7.03,6,1,3.42,54.0
23.06948571035282,72.39005742319233,18.74,41488.0,9252.0,2921.0,2,449.0,14265.0,3.79,4,7,1.18,49.99
22.889228190671133,72.79740832803026,30.85,47099.0,14721.0,1167.0,5,1713.0,35944.0,1.84,1,6,4.76,43.65
22.86267537170773,72.62379618807687,18.29,76945.0,7287.0,1859.0,1,1079.0,15182.0,6.95,6,5,4.0,49.36
23.33132420733896,72.75864888498124,25.17,46033.0,17878.0,1463.0,1,1487.0,13166.0,3.46,5,9,7.22,47.2
23.267990060256103,72.57615914225914,34.76,74264.0,6825.0,2249.0,5,1840.0,30260.0,6.05,8,9,9.53,49.88
23.19798710304685,72.67178884759825,6.34,37657.0,10505.0,3418.0,0,1297.0,26769.0,4.47,2,3,7.54,39.09
23.05447647220713,72.61320133046804,11.07,81963.0,14460.0,2487.0,2,2039.0,55842.0,3.18,2,3,1.79,78.99025796213675
22.936647160035424,72.71579476087766,15.02,40350.0,25473.0,1617.0,2,1811.0,15129.0,6.52,5,10,9.36,47.83
22.928218521335545,72.39081499101529,15.92,76046.0,12339.0,4134.0,3,1545.0,34538.0,4.76,4,6,3.92,52.78
22.975121449082295,72.38017604199527,15.56,77513.0,9559.0,2866.0,1,394.0,18809.0,3.25,4,6,4.74,47.6
23.12461333235306,72.47355161700507,31.95,51065.0,9179.0,2530.0,4,2093.0,11642.0,1.05,5,6,4.22,44.23
23.207297961350037,72.42977234005659,25.56,76641.0,17490.0,1177.0,4,2341.0,8442.0,7.18,3,5,2.81,51.24
23.180098688358868,72.7858917832961,22.06,70209.0,13876.0,3892.0,2,360.0,15457.0,0.48,3,3,8.95,44.76
22.98996694847297,72.45960699367902,12.21,54223.0,15326.0,3034.0,2,1231.0,15075.0,6.93,6,7,3.32,52.86
23.3274326403316,72.83793262790957,29.19,44829.0,22320.0,3125.0,2,662.0,8661.0,3.01,2,5,5.79,54.05
23.218948458347885,72.51844789588554,33.52,25747.0,11349.0,2035.0,2,1891.0,44670.0,5.19,3,8,2.4,54.19
23.1271770262557,72.44105895784435,29.1,71993.0,13385.0,1817.0,5,1810.0,50509.0,7.39,3,5,7.97,50.88
23.15586037311718,72.74484925357123,2.05,33704.0,9112.0,5925.0,4,369.0,19437.0,1.38,2,1,7.74,36.52
23.059800031213896,72.67935388775044,23.0,66907.0,7132.0,1800.0,0,2195.0,23193.0,4.62,1,8,2.96,46.16
22.97386549475058,72.59909785822656,3.69,59731.0,7915.0,1021.0,3,469.0,25770.0,6.16,1,1,6.82,33.41
23.027986339325636,72.62768177546882,10.5,78583.0,2190.0,2605.0,3,1997.0,47474.0,6.11,2,2,7.04,37.78
23.228923055232187,72.70960088913613,3.96,58959.0,14387.0,2324.0,2,1153.0,47956.0,4.3,2,5,5.63,52.61323818607628
22.85719674431488,72.46422737066564,21.93,58411.0,13648.0,4239.0,2,834.0,34222.0,5.07,1,5,6.01,53.63
22.90803632025346,72.84816695802837,24.66,79637.0,14234.0,2131.0,3,412.0,33645.0,6.11,0,5,5.74,52.49
22.87300132101088,72.83739658107339,5.78,71701.0,6870.0,3356.0,6,436.0,22131.0,6.76,2,6,0.82,47.18
22.870364401159488,72.67516284317347,14.67,71323.0,7990.0,5131.0,1,1661.0,8518.0,6.14,8,12,6.7,53.89
23.277730292005504,72.44977122546457,17.06,74385.0,7848.0,2932.0,0,1385.0,25253.0,2.96,4,4,4.7,45.48
23.201828929690013,72.69011412121564,14.18,34289.0,18744.0,1217.0,1,323.0,52096.0,7.97,3,3,4.38,64.53983977115246
23.087086914543665,72.38609920448958,5.99,80136.0,12106.0,626.0,1,299.0,20433.0,3.59,4,4,8.6,35.66
22.898917080325504,72.3653262511029,15.83,77249.0,11286.0,2980.0,0,199.0,24053.0,0.39,4,1,0.23,49.62
23.09580793755842,72.47884144425561,26.79,44666.0,16034.0,1879.0,1,1865.0,42705.0,3.03,1,4,2.51,61.56144969089246
23.086735885390283,72.58131147836966,4.34,60118.0,7863.0,2710.0,4,1785.0,23513.0,1.2,6,7,1.21,38.36
22.93660093495501,72.78413625270419,4.65,64214.0,13221.0,2334.0,1,165.0,25757.0,1.15,2,2,0.35,43.13
23.066925824618988,72.71358453488315,13.71,62310.0,27113.0,1006.0,6,1409.0,43191.0,2.4,1,2,2.76,45.5
23.049252367198687,72.72135326059998,33.08,71677.0,20205.0,2124.0,1,230.0,8438.0,0.62,7,1,9.88,49.42
23.157925049026108,72.56274666722403,24.06,93627.0,13120.0,1171.0,2,2261.0,14854.0,5.57,3,4,2.7,49.07
23.167546825433824,72.52296749627348,24.4,86635.0,11506.0,1716.0,3,2270.0,67963.0,0.78,3,4,6.64,43.1
22.872652004886024,72.53551938149229,13.94,38756.0,14172.0,3885.0,0,1752.0,43033.0,1.79,5,2,1.18,63.3180510127942
23.03730630731324,72.84382478186802,21.59,77441.0,21585.0,2444.0,6,2317.0,45887.0,0.92,2,7,6.02,46.0
23.16292995785712,72.37005459570624,2.33,91579.0,20831.0,3242.0,4,2032.0,33773.0,0.69,2,5,9.84,36.31
23.101568129290044,72.78351574806122,22.99,72736.0,23372.0,2561.0,1,2075.0,35939.0,2.29,1,4,2.92,53.62
23.27824492059416,72.63933770428619,32.14,86820.0,12455.0,1961.0,2,1433.0,20806.0,4.66,3,5,8.48,49.27
23.179346815809478,72.5693077095948,22.21,105245.0,2851.0,2714.0,7,779.0,75054.0,7.72,2,4,9.98,47.18
22.93146721354072,72.71262883020756,30.83,85474.0,26162.0,717.0,2,560.0,25178.0,7.03,8,7,5.89,63.68
22.885284373700216,72.59333447071235,25.89,69986.0,7123.0,3578.0,2,831.0,46582.0,7.03,0,5,3.09,56.86
23.17120963910316,72.78671161904083,5.98,85902.0,3107.0,1369.0,5,1579.0,22643.0,1.57,5,5,6.74,28.38
22.86325565527081,72.80035093200563,31.78,67898.0,15903.0,3128.0,4,448.0,20433.0,2.27,1,5,8.45,49.34
23.14288779063673,72.56086046343673,4.19,65478.0,2891.0,1914.0,1,661.0,28814.0,0.8,4,2,1.71,34.9
23.32011512071248,72.48841389861752,19.62,57972.0,11164.0,1006.0,4,1181.0,33896.0,6.27,2,3,4.53,44.05
23.13773708893794,72.64617516429668,6.69,96268.0,2861.0,1528.0,2,598.0,53722.0,0.74,4,5,3.19,38.07
23.044084963103263,72.80618167280834,2.39,48631.0,9261.0,3137.0,5,1480.0,98358.0,4.54,4,3,2.83,65.35649249406457
23.171644109221177,72.45533109450282,15.93,95647.0,23399.0,6000.0,2,2309.0,17112.0,2.13,3,3,8.61,52.85
23.07912644524576,72.66148329178174,11.74,74997.0,13205.0,2246.0,1,1875.0,40572.0,2.1,2,2,4.22,41.8
23.12280839465797,72.66578011004626,18.04,37014.0,11104.0,6000.0,0,1673.0,30510.0,7.93,1,5,3.39,59.03
23.320732404388263,72.71655651120763,21.05,72353.0,13945.0,716.0,2,1465.0,9722.0,6.1,2,4,6.04,43.66
23.04305131890039,72.41578384256363,3.44,22999.0,1630.0,2005.0,1,1230.0,59654.0,6.73,1,8,2.19,63.075370197179836
23.33059528191196,72.70791248234104,6.06,77510.0,7764.0,2247.0,1,483.0,23689.0,4.66,2,7,2.3,44.79
23.302675320978032,72.80451626033282,20.44,82705.0,8427.0,3231.0,1,2239.0,22941.0,6.99,1,0,5.2,47.71
22.94789556739465,72.43984155443512,13.32,53153.0,15054.0,1567.0,3,636.0,59643.0,5.23,1,5,4.09,47.68
22.884680650437584,72.46877166246193,26.06,67471.0,6256.0,2861.0,6,246.0,28342.0,7.58,3,7,2.95,54.65
22.900389000688715,72.83569754702081,23.53,104083.0,12181.0,2067.0,2,1880.0,50997.0,2.39,1,2,0.54,51.57
22.859110912825777,72.44048847635474,29.9,54885.0,10552.0,4579.0,0,456.0,25751.0,4.84,3,8,5.21,59.82
22.897221480377965,72.77719254668479,24.85,43822.0,7997.0,2607.0,1,942.0,37719.0,5.58,2,3,8.17,45.82
23.19150338670818,72.59613892822401,16.19,94633.0,8286.0,6000.0,2,90.0,27365.0,3.26,3,2,8.51,51.27
22.88559432423012,72.47361553720158,24.21,104252.0,10502.0,2077.0,5,360.0,18663.0,7.06,2,7,2.35,55.66
23.009487815146883,72.78537495063625,11.09,65074.0,3423.0,4414.0,4,450.0,38334.0,7.84,4,3,6.0,48.56
23.27243765548473,72.57265262750133,12.11,85229.0,16143.0,5204.0,1,155.0,42750.0,4.05,1,4,8.56,63.768968224397064
22.861635967867915,72.60740867696484,28.04,91830.0,7095.0,305.0,2,1649.0,29356.0,3.25,3,6,4.09,44.07
23.25723424129447,72.52961668469987,16.73,50150.0,9574.0,3552.0,4,2096.0,8536.0,3.88,3,7,9.32,37.91
22.9909273873867,72.64647542571745,28.35,55294.0,22975.0,992.0,3,946.0,15155.0,6.85,4,3,9.03,50.65
22.90908241381083,72.4317619362925,29.14,89617.0,16281.0,2031.0,2,2189.0,22012.0,5.23,4,2,2.08,55.6
23.198368582682075,72.54554076832588,30.3,98700.0,5624.0,1106.0,2,549.0,57316.0,0.55,4,7,2.59,50.2
23.164471423389944,72.83470616116765,32.25,76258.0,1423.0,4624.0,2,827.0,28529.0,4.43,3,3,1.8,56.93
23.28873600676353,72.47906671635056,16.22,47404.0,14245.0,1625.0,0,394.0,56805.0,0.33,4,5,1.96,61.64278246514619
23.217535521901944,72.67836833227064,12.52,104741.0,9776.0,684.0,5,1559.0,47918.0,6.27,5,3,9.08,39.31
23.251740465192427,72.51259503211234,21.21,54381.0,12219.0,2644.0,3,1061.0,22907.0,2.76,3,2,9.31,40.09
22.99101728628565,72.73673656284329,14.25,58297.0,16012.0,5010.0,3,1541.0,32505.0,3.88,3,5,0.52,56.35
22.93871977188986,72.41543683035917,21.84,71847.0,17273.0,1116.0,2,1909.0,43298.0,6.43,2,5,5.94,68.87707896780816
23.22530737582043,72.83491052253926,25.28,96083.0,8784.0,3819.0,5,1373.0,19200.0,0.56,3,10,5.64,47.12
23.253417369633635,72.57689477069181,24.72,82080.0,10411.0,548.0,2,1577.0,41655.0,1.44,4,5,3.91,43.64
23.345252571000337,72.46802523167322,14.36,73297.0,13418.0,5210.0,2,2339.0,39167.0,3.3,2,4,6.32,48.74
23.056308838455717,72.386748373665,7.51,74266.0,13862.0,2966.0,2,762.0,18614.0,1.99,7,5,9.47,39.97
23.036009042896392,72.43487895254377,16.21,65870.0,12158.0,1036.0,0,911.0,37324.0,2.84,4,4,1.7,46.9
23.238206480371,72.609886974278,6.71,76163.0,21719.0,3623.0,3,1800.0,27808.0,7.99,2,5,1.2,56.93
23.02040177012651,72.51850158821564,31.37,18000.0,13784.0,1685.0,4,1536.0,13275.0,6.64,2,6,0.33,52.74
23.315378662801784,72.7644416829413,13.41,59068.0,15895.0,1285.0,1,463.0,22012.0,7.09,1,3,3.64,48.43
23.279206375921508,72.56544376183089,7.1,69826.0,12684.0,1661.0,4,953.0,21584.0,7.51,2,4,3.38,44.38
23.06449701368751,72.4743571362938,2.84,41980.0,6230.0,3417.0,3,1180.0,62379.0,2.86,3,6,4.31,39.62
23.22543553389575,72.658572493302,23.31,72726.0,7750.0,1230.0,2,1060.0,15305.0,2.52,6,4,5.03,42.42
23.227271437042344,72.70338860844272,23.02,60911.0,5485.0,391.0,5,462.0,20415.0,2.03,5,4,7.58,34.28
22.90156193441797,72.43352095395046,13.24,100110.0,18234.0,1716.0,3,2313.0,35615.0,6.67,3,5,3.92,50.46
23.301276453339785,72.43380960814416,4.37,96460.0,4320.0,4730.0,2,1911.0,30153.0,5.5,2,3,3.31,45.45
23.10262618622393,72.36833571346676,15.52,55684.0,10188.0,4695.0,4,1214.0,26411.0,2.04,4,5,8.27,42.78
23.26322873305387,72.71820100753281,12.27,61983.0,9043.0,1660.0,2,1707.0,26153.0,3.14,2,3,8.5,33.33
23.010024800515307,72.6819022638109,24.34,63521.0,8917.0,1622.0,2,2245.0,46128.0,4.15,3,3,2.33,46.97
23.297761614248103,72.5873154378749,21.99,55967.0,9336.0,1558.0,3,358.0,18840.0,4.32,4,10,3.15,48.62
23.04460083936708,72.7720852244846,14.03,68900.0,23736.0,1514.0,5,641.0,15928.0,7.13,1,3,8.25,46.19
22.855418825740152,72.75283507647502,9.19,49834.0,3267.0,1582.0,2,1366.0,8371.0,3.17,9,4,0.79,38.68
23.302690988209637,72.64267718219837,34.61,42388.0,20382.0,2719.0,2,2002.0,22654.0,7.29,4,2,3.26,60.53
22.895643338393068,72.78413564025662,16.98,77454.0,9761.0,4795.0,2,110.0,13723.0,3.64,3,5,4.48,52.57
23.009656818795207,72.45292060501838,24.71,77591.0,16714.0,1229.0,4,2460.0,24791.0,6.02,3,3,1.87,50.59
23.325030983525405,72.40595980969886,6.64,48914.0,11465.0,1388.0,4,1148.0,10089.0,7.46,2,6,1.8,42.28
23.32530357346878,72.4848748057585,18.02,82907.0,5819.0,2904.0,1,911.0,24596.0,7.28,2,4,4.25,50.42
23.136718944061645,72.37854342804465,2.91,52368.0,21344.0,3530.0,1,746.0,34187.0,0.64,4,3,7.55,41.99
23.1659186060849,72.61558476400052,18.68,70063.0,19727.0,817.0,1,452.0,28653.0,1.8,2,3,8.4,42.0
23.07422276098916,72.81830284614747,33.81,81407.0,6073.0,5792.0,0,1983.0,39872.0,3.92,2,2,9.79,53.78
22.996605385849037,72.36967177033425,14.68,64328.0,14788.0,1920.0,5,2389.0,50162.0,3.57,2,2,0.74,44.96
23.01433227268496,72.411054957005,3.29,74095.0,7947.0,875.0,0,1046.0,33730.0,5.2,3,2,2.17,40.01
23.18625922803852,72.57609951414172,3.02,54671.0,4437.0,787.0,3,2382.0,29016.0,7.57,2,6,7.57,29.96
23.22618726471884,72.81693750876394,14.8,61071.0,7105.0,752.0,4,2063.0,36150.0,1.08,3,6,5.41,31.93
23.245789521862925,72.50807805248837,7.28,60883.0,20730.0,4366.0,3,1213.0,34327.0,3.72,3,5,3.28,52.31
23.24480907139728,72.60361740434419,2.77,50068.0,16916.0,2456.0,1,1692.0,43490.0,1.7,3,4,2.06,61.13550479302232
22.895603051524347,72.3707864295252,26.96,61465.0,9395.0,4389.0,3,1099.0,30013.0,7.17,3,4,2.8,59.08
23.09721015235129,72.42417160048105,17.13,34028.0,20778.0,2184.0,2,1406.0,14453.0,7.72,4,2,4.29,51.37
22.878779380008325,72.84331506147942,11.55,55177.0,18984.0,4320.0,2,164.0,48944.0,3.93,6,4,1.77,76.74370939985718
23.12476444116187,72.83255934821801,31.7,59302.0,7111.0,2150.0,1,1747.0,10473.0,1.01,2,9,9.64,39.1
23.07076525068669,72.3524699904672,5.83,59876.0,23268.0,3223.0,2,151.0,41652.0,6.33,3,3,1.08,74.71593519186749
23.29385209137915,72.82590589271162,33.55,60170.0,8995.0,2275.0,3,2046.0,35743.0,5.64,5,4,9.86,46.93
23.02545750627604,72.66955996890775,12.36,63765.0,9664.0,2071.0,3,2066.0,36224.0,2.97,1,3,8.42,33.7
22.908533508213804,72.78395914726,31.32,74589.0,3323.0,1312.0,3,608.0,30452.0,7.12,4,5,4.23,51.24
22.92149584102642,72.57736992781692,21.9,82490.0,7866.0,3480.0,1,823.0,80999.0,7.81,3,6,7.4,58.14
23.230755315858737,72.60779801428961,29.28,52005.0,10230.0,1120.0,5,1214.0,19982.0,4.55,6,2,6.72,43.05
23.159109031658133,72.59442329012846,34.47,40936.0,12864.0,3477.0,3,1500.0,27668.0,4.61,3,6,2.13,57.65
22.9005613380614,72.68343212877305,11.52,44159.0,5831.0,2523.0,2,733.0,52422.0,2.52,1,4,3.39,40.56
22.8920534030575,72.41982562737815,33.72,55256.0,7294.0,3530.0,2,1489.0,36807.0,4.76,4,0,5.13,52.52
23.20048456572956,72.36498679493633,14.85,57962.0,23521.0,2653.0,5,759.0,37009.0,3.63,3,2,6.38,48.23
22.886381503182097,72.5039649707956,14.72,49600.0,18366.0,4588.0,3,158.0,53079.0,2.56,2,4,5.43,53.26
23.26093002964518,72.70234038136832,13.23,39078.0,20044.0,3043.0,4,26.0,56181.0,0.72,4,4,4.73,48.26
23.20312111357825,72.45092672606147,19.87,55878.0,10682.0,2554.0,3,271.0,42610.0,2.17,6,5,4.43,48.43
22.890674390320957,72.68671621666245,7.09,68629.0,13058.0,353.0,5,1985.0,71700.0,1.74,3,7,4.98,35.4
22.8924188570426,72.83495602305364,20.27,76901.0,14952.0,4693.0,2,2404.0,36683.0,4.43,6,6,4.34,56.75
